,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_samples,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
191,7.71465269724528,0.07979133668148956,0.3506954511006673,0.0008032616989225878,gini,10,0.8,3,4,300,"{'criterion': 'gini', 'max_depth': 10, 'max_samples': 0.8, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 300}",0.7743113176236309,0.7769373003866196,0.7663178873941205,0.7725221684681237,0.004516176413870733,416
192,2.2539528210957847,0.04005415037206358,0.09832294782002766,0.0002908603956497186,gini,10,0.9,1,2,80,"{'criterion': 'gini', 'max_depth': 10, 'max_samples': 0.9, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 80}",0.7781490143668559,0.7821024617431803,0.774671052631579,0.7783075095805385,0.0030359293904358236,291
193,3.5050106843312583,0.022439516385411574,0.15242242813110352,0.001347463107279935,gini,10,0.9,1,2,128,"{'criterion': 'gini', 'max_depth': 10, 'max_samples': 0.9, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 128}",0.7823061630218688,0.779081461615823,0.7739565943238731,0.7784480729871883,0.003437994592472034,289
194,5.827668190002441,0.18392525366931056,0.26079853375752765,0.031723086471319044,gini,10,0.9,1,2,200,"{'criterion': 'gini', 'max_depth': 10, 'max_samples': 0.9, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.7777963551245611,0.7776111944027986,0.768251841929002,0.7745531304854539,0.004456325035046616,351
195,8.380295912424723,0.27446541307215744,0.3488818009694417,0.002262056663255886,gini,10,0.9,1,2,300,"{'criterion': 'gini', 'max_depth': 10, 'max_samples': 0.9, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.778001341381623,0.7791339240929611,0.7724709784411277,0.7765354146385706,0.0029109468221203433,301
196,2.1771134535471597,0.02886717422763086,0.09716526667277019,0.0005532987361599704,gini,10,0.9,1,4,80,"{'criterion': 'gini', 'max_depth': 10, 'max_samples': 0.9, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 80}",0.7823800131492439,0.7758995815899582,0.7752247752247753,0.7778347899879924,0.0032257434385275325,293
197,3.4873503843943277,0.018807086545898122,0.15268850326538086,0.0005608195251637962,gini,10,0.9,1,4,128,"{'criterion': 'gini', 'max_depth': 10, 'max_samples': 0.9, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 128}",0.7773102171351625,0.7776280323450133,0.7671324018629408,0.7740235504477054,0.00487450498272262,375
198,5.436412652333577,0.027518736503396982,0.23465601603190103,0.004553751439047856,gini,10,0.9,1,4,200,"{'criterion': 'gini', 'max_depth': 10, 'max_samples': 0.9, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 200}",0.7784451117784451,0.7811301883647275,0.77210378449843,0.7772263615472008,0.0037844423441238152,296
199,8.198578914006552,0.018573440605368873,0.359297513961792,0.014871489581602006,gini,10,0.9,1,4,300,"{'criterion': 'gini', 'max_depth': 10, 'max_samples': 0.9, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 300}",0.7799163179916317,0.7784090909090909,0.7702070808283233,0.7761774965763486,0.004266327970107924,308
200,2.230921506881714,0.036762189807457914,0.10043795903523763,0.001163158774458179,gini,10,0.9,2,2,80,"{'criterion': 'gini', 'max_depth': 10, 'max_samples': 0.9, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 80}",0.7740628166160081,0.78070611636002,0.7720504009163802,0.7756064446308027,0.0036984179542393645,319
201,3.458155870437622,0.047067822310895284,0.1520694096883138,0.0008515103521917479,gini,10,0.9,2,2,128,"{'criterion': 'gini', 'max_depth': 10, 'max_samples': 0.9, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 128}",0.7795379537953796,0.7770486286387346,0.7696666666666667,0.7754177497002602,0.004191690349436799,322
202,5.626526594161987,0.1927842368540411,0.23204882939656576,0.0018562850369804095,gini,10,0.9,2,2,200,"{'criterion': 'gini', 'max_depth': 10, 'max_samples': 0.9, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.7765214499501163,0.7807486631016044,0.772667107875579,0.7766457403090999,0.0033004514628382537,300
203,8.466485659281412,0.271737466540892,0.34482328097025555,0.0027105681651556023,gini,10,0.9,2,2,300,"{'criterion': 'gini', 'max_depth': 10, 'max_samples': 0.9, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.7767248545303409,0.7763881940970486,0.7703507610853739,0.7744879365709211,0.002928651659096819,353
204,2.154989322026571,0.02442919826988915,0.09734694163004558,0.0008323477799935641,gini,10,0.9,2,4,80,"{'criterion': 'gini', 'max_depth': 10, 'max_samples': 0.9, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 80}",0.7719831223628691,0.7815364105982335,0.7682845744680852,0.773934702476396,0.0055832660041539185,378
205,3.48159392674764,0.023871090868164403,0.15875442822774252,0.006735882458444284,gini,10,0.9,2,4,128,"{'criterion': 'gini', 'max_depth': 10, 'max_samples': 0.9, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 128}",0.7789403753529315,0.7756539235412475,0.770019854401059,0.7748713844317461,0.003683585129247812,341
206,5.444793224334717,0.026080714786068437,0.2389669418334961,0.003302089407689865,gini,10,0.9,2,4,200,"{'criterion': 'gini', 'max_depth': 10, 'max_samples': 0.9, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 200}",0.7755852842809365,0.7805773402302687,0.7699468085106382,0.7753698110072812,0.004342570107610023,325
207,8.132797002792358,0.05719644721529234,0.36069536209106445,0.021241589385607294,gini,10,0.9,2,4,300,"{'criterion': 'gini', 'max_depth': 10, 'max_samples': 0.9, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 300}",0.7752715121136174,0.7780006686726847,0.7713242615333555,0.7748654807732193,0.0027407114842148204,342
208,2.1526009241739907,0.02007688414318002,0.09709588686625163,0.0010094661847272828,gini,10,0.9,3,2,80,"{'criterion': 'gini', 'max_depth': 10, 'max_samples': 0.9, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 80}",0.7736666666666667,0.7735817667609383,0.7715836211149483,0.772944018180851,0.000962570216031335,406
209,3.404959042867025,0.016312977313066426,0.15172727902730307,0.0005777967018074123,gini,10,0.9,3,2,128,"{'criterion': 'gini', 'max_depth': 10, 'max_samples': 0.9, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 128}",0.7759308510638296,0.7760252365930599,0.7681945128963364,0.7733835335177419,0.003669393993024008,395
210,5.42707618077596,0.02813765405737199,0.24240700403849283,0.008360871002231658,gini,10,0.9,3,2,200,"{'criterion': 'gini', 'max_depth': 10, 'max_samples': 0.9, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 200}",0.7747326203208557,0.7764666777463852,0.7689763519100381,0.7733918833257597,0.0032015024651119235,394
211,8.50109871228536,0.10642164883758419,0.34793798128763836,0.00044308416452428965,gini,10,0.9,3,2,300,"{'criterion': 'gini', 'max_depth': 10, 'max_samples': 0.9, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 300}",0.7747537151444315,0.7777220270948318,0.7671369294605809,0.773204223899948,0.004458083692889016,400
212,2.2682642936706543,0.1583968723921974,0.0956583817799886,0.0003979084104320703,gini,10,0.9,3,4,80,"{'criterion': 'gini', 'max_depth': 10, 'max_samples': 0.9, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 80}",0.7774315237001804,0.77850326469111,0.7711326428332776,0.7756891437415226,0.0032515055572291465,317
213,3.563661495844523,0.09852754766901733,0.1506518522898356,0.0010410811336042712,gini,10,0.9,3,4,128,"{'criterion': 'gini', 'max_depth': 10, 'max_samples': 0.9, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 128}",0.7799240548126135,0.7762086725369662,0.7715836211149483,0.775905449488176,0.003411711860564595,311
214,5.482049862543742,0.014807549105270277,0.23473906517028809,0.0014097720621452153,gini,10,0.9,3,4,200,"{'criterion': 'gini', 'max_depth': 10, 'max_samples': 0.9, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 200}",0.7744310575635877,0.7771314608608941,0.7719123505976094,0.7744916230073637,0.0021311231960034227,352
215,8.091629187266031,0.028047240034844496,0.3464971383412679,0.0028024519463105348,gini,10,0.9,3,4,300,"{'criterion': 'gini', 'max_depth': 10, 'max_samples': 0.9, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 300}",0.7732976409570017,0.7792942743009321,0.7680240320427235,0.7735386491002192,0.00460421211743483,390
216,2.2791494528452554,0.03194649434337528,0.11423452695210774,0.0021359697209512346,gini,12,0.75,1,2,80,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.75, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 80}",0.7965047891110738,0.7903469079939668,0.7857024656627504,0.7908513875892637,0.004424433878445373,157
217,3.635218381881714,0.008268646169522545,0.17370684941609701,0.0006784982353130888,gini,12,0.75,1,2,128,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.75, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 128}",0.7919621749408984,0.7935182091546942,0.7854399732843547,0.7903067857933158,0.0034994960224448294,165
218,5.657325903574626,0.03730213023073449,0.2785789966583252,0.01153661214632084,gini,12,0.75,1,2,200,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.75, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.794802564967938,0.7918271646290405,0.7865093869413525,0.7910463721794437,0.00343039629218652,154
219,8.816270351409912,0.09907049412312707,0.40190760294596356,0.004160854413310191,gini,12,0.75,1,2,300,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.75, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.7943862022319919,0.7949832775919733,0.7873258128732581,0.7922317642324077,0.003477584774919801,147
220,2.4571614265441895,0.28235951609479365,0.11157417297363281,0.0012693229754569071,gini,12,0.75,1,4,80,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.75, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 80}",0.7893033554760689,0.7924275423018932,0.7808857808857809,0.7875388928879143,0.004874290397268954,219
221,3.5772788524627686,0.015228001622402582,0.17439881960550943,0.0007436951909242288,gini,12,0.75,1,4,128,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.75, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 128}",0.789357735976953,0.7904251757616336,0.7863869155790517,0.7887232757725462,0.0017085649219522711,197
222,5.566148678461711,0.024661042051826933,0.26945241292317706,0.0032139393345180876,gini,12,0.75,1,4,200,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.75, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 200}",0.7909566391091615,0.7916317991631798,0.786748793074746,0.7897790771156958,0.0021603898261288693,173
223,8.413862625757853,0.006419747428482133,0.4026642640431722,0.005213091606633043,gini,12,0.75,1,4,300,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.75, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 300}",0.7929575080413069,0.7928678553574404,0.7859033752481799,0.7905762462156424,0.0033044214531288,160
224,2.2302681605021157,0.021245161763353306,0.11230818430582683,0.002115247495879673,gini,12,0.75,2,2,80,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.75, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 80}",0.7919327731092437,0.7854156213413614,0.7814679508468948,0.7862721150991666,0.004314959436928523,251
225,3.5467542807261148,0.03078507041981907,0.17652424176534018,0.001457046679585776,gini,12,0.75,2,2,128,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.75, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 128}",0.7893674293405115,0.7862876254180602,0.7828241123038812,0.7861597223541509,0.0026728285711061857,253
226,5.596053679784139,0.0314220806697923,0.2735021114349365,0.0028380371920521947,gini,12,0.75,2,2,200,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.75, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.7936134453781513,0.791311612364244,0.7817880794701987,0.7889043790708646,0.00511897768509867,194
227,8.827643791834513,0.09557226622875664,0.39456868171691895,0.005500638907842294,gini,12,0.75,2,2,300,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.75, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.7927076299797434,0.7890154052243805,0.7841643200265032,0.788629118410209,0.0034984710342648834,199
228,2.2973305384318032,0.10120747763693073,0.11193219820658366,0.0017268683560807423,gini,12,0.75,2,4,80,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.75, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 80}",0.7908069115920148,0.7914723517654897,0.7844370860927152,0.7889054498167399,0.003171267720618289,193
229,3.559751351674398,0.003740814900248986,0.17516557375590006,0.0020707633401537313,gini,12,0.75,2,4,128,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.75, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 128}",0.787991229549671,0.7885866844652094,0.7836315440689199,0.7867364860279334,0.0022089424416436533,241
230,5.566344817479451,0.032755957133299894,0.2673983573913574,0.002594686521251546,gini,12,0.75,2,4,200,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.75, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 200}",0.78863713222861,0.7919463087248323,0.7811514849842376,0.7872449753125599,0.004515575308994873,225
231,8.347487688064575,0.050514368146139604,0.39442841211954754,0.0012090518146194358,gini,12,0.75,2,4,300,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.75, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 300}",0.7894558972625888,0.7915135315736719,0.7833994708994709,0.7881229665785773,0.0034440309050528103,207
232,2.1820267836252847,0.02828032717356139,0.10905623435974121,0.0010377843604979125,gini,12,0.75,3,2,80,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.75, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 80}",0.7847804223935635,0.7880114497390132,0.7816434724983432,0.78481178154364,0.0025998103881684355,274
233,3.5295843283335366,0.02863027701100014,0.17212557792663574,0.0008711253071351295,gini,12,0.75,3,2,128,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.75, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 128}",0.7865659109991604,0.787817938420348,0.7791777188328913,0.7845205227508,0.003812353467764655,277
234,5.515139102935791,0.019949004441067876,0.2627103328704834,0.0022325620731795115,gini,12,0.75,3,2,200,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.75, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 200}",0.7869623655913978,0.7854521187854521,0.7811101905550952,0.7845082249773151,0.002480616832518373,278
235,8.496965964635214,0.26600504917106904,0.41198134422302246,0.031909970756556556,gini,12,0.75,3,2,300,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.75, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 300}",0.7873989218328841,0.7895965321773926,0.7823050058207217,0.7864334866103327,0.003054028817721865,250
236,2.4620734055836997,0.21968500789612308,0.10944581031799316,0.000584868458168987,gini,12,0.75,3,4,80,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.75, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 80}",0.7846438794409832,0.788152610441767,0.7780532143447364,0.7836165680758289,0.004186563973945751,286
237,3.5262230237325034,0.011208251680704927,0.17128094037373862,0.0016804480501841736,gini,12,0.75,3,4,128,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.75, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 128}",0.7877564749411369,0.7869071476285906,0.7839761628869393,0.786213261818889,0.0016194233427276792,252
238,5.5164172649383545,0.028049722315439073,0.27950867017110187,0.021259300041611317,gini,12,0.75,3,4,200,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.75, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 200}",0.7893234849756589,0.7882253994953742,0.7818031430934655,0.7864506758548329,0.003316737202582267,249
239,8.256939252217611,0.024234456213652448,0.39434154828389484,0.0038823185380582217,gini,12,0.75,3,4,300,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.75, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 300}",0.7882769075290551,0.7890337679705784,0.7809081869406695,0.7860729541467677,0.0036650897807899074,255
240,2.339393933614095,0.008820917764805347,0.11451093355814616,0.0021131471922767983,gini,12,0.8,1,2,80,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 80}",0.7995961635537607,0.7932011331444759,0.7832005312084994,0.791999275968912,0.006747223404388187,150
241,3.7637339433034263,0.018070566075386943,0.19243812561035156,0.026155408037358725,gini,12,0.8,1,2,128,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 128}",0.7930452397029035,0.7944425845329761,0.7840320694838817,0.7905066312399205,0.004613610704072769,161
242,5.771514813105266,0.04736382552063989,0.2705227533976237,0.001381847872074843,gini,12,0.8,1,2,200,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.7952702702702703,0.7875335120643432,0.7849533954727032,0.7892523926024388,0.004383711450764993,181
243,9.00719690322876,0.2329479772251409,0.49718141555786133,0.11890111191845203,gini,12,0.8,1,2,300,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.7921595133491044,0.794166946027489,0.78797941225303,0.7914352905432077,0.002577436395200121,151
244,2.525980075200399,0.1513799642169618,0.11547414461771648,0.00463677358324584,gini,12,0.8,1,4,80,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 80}",0.7928894851584773,0.788141239173884,0.7858448247217146,0.7889585163513586,0.002933458329451019,191
245,3.806542237599691,0.16076589209082168,0.1745281219482422,0.0021670517766632577,gini,12,0.8,1,4,128,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 128}",0.7929113924050634,0.7934764519886837,0.7848731132857854,0.7904203192265108,0.003929244490134204,163
246,5.76939845085144,0.01640379385157928,0.2708119551340739,0.002393560783503139,gini,12,0.8,1,4,200,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 200}",0.7924273157538878,0.7932475346815978,0.7840133222314738,0.7898960575556532,0.004173177921209367,170
247,8.731971820195517,0.017099495603577358,0.3968051274617513,0.0023708965145329973,gini,12,0.8,1,4,300,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.8, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 300}",0.7944557133198107,0.7946622185154296,0.7838062054089928,0.7909747124147444,0.005069600945346439,155
248,2.326636791229248,0.026256208466731913,0.11166421572367351,0.002173602393512787,gini,12,0.8,2,2,80,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 80}",0.7869351836182096,0.7855470056875209,0.7790485662191281,0.7838435851749529,0.0034376265631829786,283
249,3.705319086710612,0.02978930418536943,0.17348909378051758,0.0009780059727107946,gini,12,0.8,2,2,128,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 128}",0.791044776119403,0.7906432748538011,0.786635792259345,0.7894412810775163,0.0019905403702233843,180
250,5.767695585886638,0.01009169719440695,0.27096128463745117,0.0031101315780927086,gini,12,0.8,2,2,200,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.7902817614307407,0.7914438502673796,0.7852537609522234,0.7889931242167812,0.0026863532696828453,190
251,8.870449384053549,0.15322404987921628,0.4515220324198405,0.07865390286884391,gini,12,0.8,2,2,300,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.7910347152005393,0.7920361385310355,0.7840344484928785,0.7890351007414843,0.003559550941278131,189
252,2.5300048192342124,0.16380983363178814,0.11126828193664551,0.0003667684271240001,gini,12,0.8,2,4,80,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 80}",0.7892057026476578,0.790247160988644,0.7881383855024711,0.7891970830462576,0.0008609255623715699,184
253,3.682591756184896,0.03936599226506902,0.17959022521972656,0.0038976249048141903,gini,12,0.8,2,4,128,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 128}",0.7871621621621621,0.7904809452487935,0.7850066050198151,0.7875499041435902,0.0022516450458534005,218
254,5.740816672643025,0.035219570149760085,0.2690422534942627,0.0005207221511397976,gini,12,0.8,2,4,200,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 200}",0.7916244511989193,0.7916597164303586,0.7800829875518671,0.7877890517270484,0.005449029253799606,215
255,8.621286153793335,0.052498658610133704,0.41275707880655926,0.012577814018033087,gini,12,0.8,2,4,300,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.8, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 300}",0.790933694181326,0.7907518296739855,0.7825942534462714,0.7880932591005276,0.0038890929588541886,208
256,2.3107170263926187,0.027843949763407212,0.1113588809967041,0.0006664781748229665,gini,12,0.8,3,2,80,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.8, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 80}",0.7875420875420877,0.7917498336660014,0.781578947368421,0.78695695619217,0.004172810087704224,236
257,3.654926300048828,0.007590665657178552,0.17264636357625326,0.0020518978539557802,gini,12,0.8,3,2,128,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.8, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 128}",0.7887323943661972,0.7865731462925851,0.7795877659574469,0.7849644355387432,0.0039027357840943646,271
258,5.713912884394328,0.05217451644107162,0.2639276186625163,0.002340343476463256,gini,12,0.8,3,2,200,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.8, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 200}",0.7885810243492863,0.7872803347280335,0.7839129718147355,0.7865914436306851,0.0019669954794620122,245
259,8.80979617436727,0.07136851396304243,0.45134727160135907,0.07368767940036396,gini,12,0.8,3,2,300,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.8, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 300}",0.7884067683028982,0.7895529884480161,0.7849693759311372,0.7876430442273504,0.00194761936286339,216
260,2.497690518697103,0.2531956762187217,0.1169263521830241,0.0066873396510666915,gini,12,0.8,3,4,80,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.8, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 80}",0.7901109989909183,0.7906436629064366,0.7801960458547931,0.786983569250716,0.004804427686996972,234
261,3.700570742289225,0.001610597441347665,0.17332816123962402,0.001051585029710054,gini,12,0.8,3,4,128,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.8, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 128}",0.7878176005384485,0.7902097902097902,0.7841511936339522,0.7873928614607303,0.002491579228828514,223
262,5.671026547749837,0.054536529851005114,0.26703866322835285,0.0056937486141271304,gini,12,0.8,3,4,200,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.8, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 200}",0.7873165795243717,0.7878889260622282,0.7809239940387481,0.7853764998751159,0.003157055728260808,266
263,8.528307437896729,0.04822687556140598,0.3934263388315837,0.0016650524316562337,gini,12,0.8,3,4,300,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.8, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 300}",0.7901109989909183,0.7862646566164154,0.7830407419675388,0.7864721325249575,0.002890146280453727,248
264,2.5082286993662515,0.01346049257424456,0.11281641324361165,0.00020537186285593008,gini,12,0.9,1,2,80,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.9, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 80}",0.7917588966456668,0.7867091793925155,0.7812760286523406,0.7865813682301743,0.0042805671050527875,246
265,3.9510185718536377,0.011173523693707926,0.17512639363606772,0.0010113694830286577,gini,12,0.9,1,2,128,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.9, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 128}",0.7898845892735914,0.7920924778019769,0.7877781467950847,0.7899184046235511,0.001761480554851031,169
266,6.215275684992473,0.0061606976555792685,0.27227044105529785,0.000588682203560115,gini,12,0.9,1,2,200,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.9, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.79345810150059,0.7958465918606599,0.7869558020195332,0.7920868317935944,0.00375693327567076,149
267,9.631779909133911,0.22147058641221462,0.47107680638631183,0.08364118217690851,gini,12,0.9,1,2,300,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.9, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.7967589466576639,0.7933166248955722,0.7882822902796273,0.7927859539442877,0.003480865273820107,145
268,2.6093717416127524,0.11078023753513822,0.12238415082295735,0.017108356948292082,gini,12,0.9,1,4,80,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.9, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 80}",0.7893315327481432,0.7899717748630251,0.7816819317235637,0.786995079778244,0.003766044271259669,232
269,3.9739698568979898,0.02894056505070519,0.1773545742034912,0.002429576015121027,gini,12,0.9,1,4,128,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.9, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 128}",0.7933243425488873,0.7935073627844713,0.7858454348188949,0.7908923800507511,0.0035695112860330345,156
270,6.188259045283,0.03369468110035858,0.27141674359639484,0.003383195427118416,gini,12,0.9,1,4,200,"{'criterion': 'gini', 'max_depth': 12, 'max_samples': 0.9, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 200}",0.7942760942760944,0.7934546668892971,0.7857854533377616,0.791172071501051,0.0038236480979778695,153
